Time,Source,Destination,Protocol,Length
1775493348.914361,185.199.111.154,192.168.31.42,6,54
1775493348.9163568,185.199.111.154,192.168.31.42,6,1316
1775493348.9183578,185.199.111.154,192.168.31.42,6,54
1775493348.9203231,192.168.31.42,185.199.111.154,6,54
1775493348.9225433,185.199.111.154,192.168.31.42,6,1316
1775493348.9255419,185.199.111.154,192.168.31.42,6,1316
1775493348.9265423,185.199.111.154,192.168.31.42,6,1316
1775493348.9305422,192.168.31.42,185.199.111.154,6,54
1775493348.9305422,185.199.111.154,192.168.31.42,6,1316
1775493348.93454,185.199.111.154,192.168.31.42,6,1316
1775493348.9355404,185.199.111.154,192.168.31.42,6,1316
1775493348.9385433,185.199.111.154,192.168.31.42,6,54

1775493348.9435422,185.199.111.154,192.168.31.42,6,54
1775493348.9435422,185.199.111.154,192.168.31.42,6,1316
1775493348.9475415,185.199.111.154,192.168.31.42,6,54

1775493348.9515405,185.199.111.154,192.168.31.42,6,1316
1775493348.955542,185.199.111.154,192.168.31.42,6,54
1775493348.9575424,185.199.111.154,192.168.31.42,6,1316
1775493348.9605455,185.199.111.154,192.168.31.42,6,54
1775493348.961544,185.199.111.154,192.168.31.42,6,1316
1775493348.9655402,185.199.111.154,192.168.31.42,6,54
1775493348.966543,185.199.111.154,192.168.31.42,6,1316
1775493348.9705422,185.199.111.154,192.168.31.42,6,1316
1775493348.9705422,192.168.31.42,185.199.111.154,6,54
1775493348.9755423,185.199.111.154,192.168.31.42,6,1316
1775493348.9795423,185.199.111.154,192.168.31.42,6,54
1775493348.983541,185.199.111.154,192.168.31.42,6,54
6
1775493348.9885428,185.199.111.154,192.168.31.42,6,1316
1775493348.9885428,185.199.111.154,192.168.31.42,6,54
1775493348.9935431,185.199.111.154,192.168.31.42,6,1316
1775493348.9935431,185.199.111.154,192.168.31.42,6,54
1775493348.9985464,185.199.111.154,192.168.31.42,6,1316
1775493348.9995463,185.199.111.154,192.168.31.42,6,54
1775493349.002546,185.199.111.154,192.168.31.42,6,1316
1775493349.0055451,185.199.111.154,192.168.31.42,6,1316
1775493349.0075412,185.199.111.154,192.168.31.42,6,1316
1775493349.0095427,185.199.111.154,192.168.31.42,6,1316
1775493349.011541,185.199.111.154,192.168.31.42,6,1316
1775493349.0125418,192.168.31.42,185.199.111.154,6,54
1775493349.0155427,185.199.111.154,192.168.31.42,6,1316
1775493349.0165431,185.199.111.154,192.168.31.42,6,1316
1775493349.0195394,185.199.111.154,192.168.31.42,6,1316
1775493349.020547,192.168.31.42,185.199.111.154,6,131
1775493349.0235405,185.199.111.154,192.168.31.42,6,1316
1775493349.0245419,185.199.111.154,192.168.31.42,6,1316
1775493349.0265417,192.168.31.42,185.199.111.154,6,54
1775493349.0275419,185.199.111.154,192.168.31.42,6,1316
1775493349.030543,185.199.111.154,192.168.31.42,6,1316
1775493349.030543,185.199.111.154,192.168.31.42,6,1316
1775493349.0355427,185.199.111.154,192.168.31.42,6,1316
1775493349.037091,185.199.111.154,192.168.31.42,6,1316
1775493349.037091,185.199.111.154,192.168.31.42,6,1316
1775493349.037091,185.199.111.154,192.168.31.42,6,1316
1775493349.037091,185.199.111.154,192.168.31.42,6,1316
1775493349.037091,185.199.111.154,192.168.31.42,6,1316
1775493349.037091,185.199.111.154,192.168.31.42,6,1316
1775493349.037091,192.168.31.42,185.199.111.154,6,54

1775493349.052718,185.199.111.154,192.168.31.42,6,1316
1775493349.052718,185.199.111.154,192.168.31.42,6,1316
1775493349.052718,185.199.111.154,192.168.31.42,6,1316
1775493349.052718,185.199.111.154,192.168.31.42,6,1316
1775493349.052718,185.199.111.154,192.168.31.42,6,1316
1775493349.052718,185.199.111.154,192.168.31.42,6,1316
1775493349.052718,185.199.111.154,192.168.31.42,6,1316
1775493349.052718,185.199.111.154,192.168.31.42,6,1316
1775493349.0683446,185.199.111.154,192.168.31.42,6,1316
1775493349.0683446,185.199.111.154,192.168.31.42,6,1316
1775493349.0683446,185.199.111.154,192.168.31.42,6,1316
1775493349.0683446,185.199.111.154,192.168.31.42,6,1316
1775493349.0683446,185.199.111.154,192.168.31.42,6,1316
1775493349.0683446,185.199.111.154,192.168.31.42,6,1316
1775493349.0683446,185.199.111.154,192.168.31.42,6,1316
1775493349.0861363,185.199.111.154,192.168.31.42,6,1316
1775493349.087137,192.168.31.42,185.199.111.154,6,54
1775493349.090134,192.168.31.42,185.199.111.154,6,54
1775493349.090134,185.199.111.154,192.168.31.42,6,1316
1775493349.094133,185.199.111.154,192.168.31.42,6,1316
1775493349.094133,185.199.111.154,192.168.31.42,6,1316
1775493349.0981333,185.199.111.154,192.168.31.42,6,1316
1775493349.0981333,185.199.111.154,192.168.31.42,6,1316
1775493349.1021366,192.168.31.42,185.199.111.154,6,54
1775493349.1031363,185.199.111.154,192.168.31.42,6,1316
1775493349.1062865,185.199.111.154,192.168.31.42,6,1316
1775493349.110283,192.168.31.42,185.199.111.154,6,54
1775493349.110283,185.199.111.154,192.168.31.42,6,1316
1775493349.1142843,185.199.111.154,192.168.31.42,6,1316
1775493349.1182837,185.199.111.154,192.168.31.42,6,1316
1775493349.1217694,185.199.111.154,192.168.31.42,6,1316
1775493349.1217694,185.199.111.154,192.168.31.42,6,1316
1775493349.1247718,185.199.111.154,192.168.31.42,6,1316
1775493349.128772,185.199.111.154,192.168.31.42,6,1316
1775493349.128772,185.199.111.154,192.168.31.42,6,1316
1775493349.1317725,185.199.111.154,192.168.31.42,6,1316
1775493349.1327734,185.199.111.154,192.168.31.42,6,1316
1775493349.1358917,185.199.111.154,192.168.31.42,6,1316
1775493349.138894,185.199.111.154,192.168.31.42,6,1316
1775493349.138894,185.199.111.154,192.168.31.42,6,1316
1775493349.1418927,185.199.111.154,192.168.31.42,6,1316
1775493349.1418927,185.199.111.154,192.168.31.42,6,1316
1775493349.145893,185.199.111.154,192.168.31.42,6,1316
1775493349.144891,185.199.111.154,192.168.31.42,6,1316
1775493349.1508942,185.199.111.154,192.168.31.42,6,1316
1775493349.1508942,192.168.31.42,185.199.111.154,6,54
1775493349.1544745,192.168.31.42,185.199.111.154,6,54
1775493349.1544745,185.199.111.154,192.168.31.42,6,1316
1775493349.157476,185.199.111.154,192.168.31.42,6,1316
1775493349.159476,185.199.111.154,192.168.31.42,6,1316
1775493349.1614757,185.199.111.154,192.168.31.42,6,1316
1775493349.1634743,185.199.111.154,192.168.31.42,6,1316
1775493349.1654773,185.199.111.154,192.168.31.42,6,1316
1775493349.167476,192.168.31.42,185.199.111.154,6,54
1775493349.1724768,185.199.111.154,192.168.31.42,6,1316
1775493349.1714764,192.168.31.42,185.199.111.154,6,54
1775493349.1774747,185.199.111.154,192.168.31.42,6,1316
1775493349.1764786,185.199.111.154,192.168.31.42,6,1316
1775493349.1814742,192.168.31.42,185.199.111.154,6,54
1775493349.1814742,185.199.111.154,192.168.31.42,6,1316
1775493349.183546,185.199.111.154,192.168.31.42,6,1316
1775493349.1920216,185.199.111.154,192.168.31.42,6,1316
1775493349.1941218,185.199.111.154,192.168.31.42,6,1316
1775493349.197899,185.199.111.154,192.168.31.42,6,1316
1775493349.1988957,185.199.111.154,192.168.31.42,6,1316
1775493349.2018962,185.199.111.154,192.168.31.42,6,1316
1775493349.2038221,185.199.111.154,192.168.31.42,6,1316
1775493349.2068222,185.199.111.154,192.168.31.42,6,1316
1775493349.2108214,185.199.111.154,192.168.31.42,6,1316
1775493349.2108214,185.199.111.154,192.168.31.42,6,1316
1775493349.2148244,185.199.111.154,192.168.31.42,6,1316
1775493349.2158217,185.199.111.154,192.168.31.42,6,1316
1775493349.218822,185.199.111.154,192.168.31.42,6,1316
1775493349.218822,185.199.111.154,192.168.31.42,6,1316
1775493349.2204134,185.199.111.154,192.168.31.42,6,1316
1775493349.2204134,185.199.111.154,192.168.31.42,6,1316
1775493349.2204134,185.199.111.154,192.168.31.42,6,1316
1775493349.2204134,185.199.111.154,192.168.31.42,6,1316
1775493349.2294328,192.168.31.42,185.199.111.154,6,54
1775493349.2294328,192.168.31.42,185.199.111.154,6,54
1775493349.2294328,185.199.111.154,192.168.31.42,6,1316
1775493349.2294328,185.199.111.154,192.168.31.42,6,1316
1775493349.2294328,185.199.111.154,192.168.31.42,6,1316
1775493349.245083,185.199.111.154,192.168.31.42,6,1316
1775493349.245083,185.199.111.154,192.168.31.42,6,1316
1775493349.245083,185.199.111.154,192.168.31.42,6,1316
1775493349.245083,185.199.111.154,192.168.31.42,6,1316
1775493349.245083,192.168.31.42,185.199.111.154,6,54
1775493349.245083,185.199.111.154,192.168.31.42,6,1316
1775493349.245083,185.199.111.154,192.168.31.42,6,1316
1775493349.245083,192.168.31.42,185.199.111.154,6,54
1775493349.2607043,185.199.111.154,192.168.31.42,6,1316
1775493349.2607043,185.199.111.154,192.168.31.42,6,1316
1775493349.2607043,185.199.111.154,192.168.31.42,6,1316
1775493349.2607043,185.199.111.154,192.168.31.42,6,1316
1775493349.2607043,185.199.111.154,192.168.31.42,6,1316
1775493349.2607043,185.199.111.154,192.168.31.42,6,1316
1775493349.2607043,185.199.111.154,192.168.31.42,6,1316
1775493349.2607043,185.199.111.154,192.168.31.42,6,1316
1775493349.2763317,185.199.111.154,192.168.31.42,6,1316
1775493349.2763317,185.199.111.154,192.168.31.42,6,1316
1775493349.279857,192.168.31.42,185.199.111.154,6,54
1775493349.279857,185.199.111.154,192.168.31.42,6,1316
1775493349.279857,185.199.111.154,192.168.31.42,6,1316
1775493349.279857,185.199.111.154,192.168.31.42,6,1316
1775493349.279857,185.199.111.154,192.168.31.42,6,1316
1775493349.279857,185.199.111.154,192.168.31.42,6,1316
1775493349.295507,185.199.111.154,192.168.31.42,6,1316
1775493349.295507,185.199.111.154,192.168.31.42,6,1316
1775493349.302428,185.199.111.154,192.168.31.42,6,1316
1775493349.3089132,185.199.111.154,192.168.31.42,6,1316
1775493349.3099117,192.168.31.42,185.199.111.154,6,54
1775493349.3159125,185.199.111.154,192.168.31.42,6,1316
1775493349.3204572,185.199.111.154,192.168.31.42,6,1316
1775493349.3244615,185.199.111.154,192.168.31.42,6,1316
1775493349.3254604,192.168.31.42,185.199.111.154,6,54
1775493349.329461,185.199.111.154,192.168.31.42,6,1316
1775493349.3304574,185.199.111.154,192.168.31.42,6,1316
1775493349.3344584,185.199.111.154,192.168.31.42,6,1316
1775493349.335461,185.199.111.154,192.168.31.42,6,1316
1775493349.3370328,185.199.111.154,192.168.31.42,6,1316
1775493349.3370328,185.199.111.154,192.168.31.42,6,1316
1775493349.3370328,185.199.111.154,192.168.31.42,6,1316
1775493349.3370328,192.168.31.42,185.199.111.154,6,54
1775493349.3370328,185.199.111.154,192.168.31.42,6,1316
1775493349.3526595,185.199.111.154,192.168.31.42,6,1316
1775493349.3526595,185.199.111.154,192.168.31.42,6,1316
1775493349.3526595,185.199.111.154,192.168.31.42,6,1316
1775493349.3526595,185.199.111.154,192.168.31.42,6,1316
1775493349.3526595,185.199.111.154,192.168.31.42,6,1316
1775493349.3682816,192.168.31.42,185.199.111.154,6,54
1775493349.3682816,185.199.111.154,192.168.31.42,6,1316
1775493349.3682816,185.199.111.154,192.168.31.42,6,1316
1775493349.3682816,185.199.111.154,192.168.31.42,6,1316
1775493349.3682816,185.199.111.154,192.168.31.42,6,1316
1775493349.3682816,185.199.111.154,192.168.31.42,6,1316
1775493349.3839095,192.168.31.42,185.199.111.154,6,54
1775493349.3839095,185.199.111.154,192.168.31.42,6,1316
1775493349.3839095,192.168.31.42,185.199.111.154,6,54
1775493349.3839095,185.199.111.154,192.168.31.42,6,1316
1775493349.3839095,185.199.111.154,192.168.31.42,6,1316
1775493349.3839095,185.199.111.154,192.168.31.42,6,1316
1775493349.3995354,185.199.111.154,192.168.31.42,6,1316
1775493349.3995354,185.199.111.154,192.168.31.42,6,1316
1775493349.3995354,185.199.111.154,192.168.31.42,6,1316
1775493349.3995354,185.199.111.154,192.168.31.42,6,1316
1775493349.3995354,185.199.111.154,192.168.31.42,6,1316
1775493349.3995354,185.199.111.154,192.168.31.42,6,1316
1775493349.3995354,185.199.111.154,192.168.31.42,6,1316
1775493349.4151642,185.199.111.154,192.168.31.42,6,1316
1775493349.4151642,185.199.111.154,192.168.31.42,6,1316
1775493349.4151642,185.199.111.154,192.168.31.42,6,1316
1775493349.4151642,185.199.111.154,192.168.31.42,6,1316
1775493349.4151642,185.199.111.154,192.168.31.42,6,1316
1775493349.4151642,192.168.31.42,185.199.111.154,6,54
1775493349.430784,185.199.111.154,192.168.31.42,6,1316
1775493349.430784,185.199.111.154,192.168.31.42,6,1316
1775493349.430784,185.199.111.154,192.168.31.42,6,1316
1775493349.430784,185.199.111.154,192.168.31.42,6,1316
1775493349.430784,185.199.111.154,192.168.31.42,6,1316
1775493349.430784,185.199.111.154,192.168.31.42,6,1316
1775493349.430784,185.199.111.154,192.168.31.42,6,1316
1775493349.4490302,192.168.31.42,185.199.111.154,6,54

1775493349.4500763,185.199.111.154,192.168.31.42,6,1316
1775493349.4500763,185.199.111.154,192.168.31.42,6,1316
1775493349.4500763,185.199.111.154,192.168.31.42,6,1316
1775493349.4500763,185.199.111.154,192.168.31.42,6,1316
1775493349.4500763,185.199.111.154,192.168.31.42,6,1316
1775493349.4657006,185.199.111.154,192.168.31.42,6,1316
1775493349.4657006,185.199.111.154,192.168.31.42,6,1316
1775493349.4657006,192.168.31.42,185.199.111.154,6,54
1775493349.4657006,192.168.31.42,185.199.111.154,6,54
1775493349.4657006,185.199.111.154,192.168.31.42,6,1316
1775493349.4657006,185.199.111.154,192.168.31.42,6,1316
1775493349.4813275,185.199.111.154,192.168.31.42,6,1316
1775493349.4813275,185.199.111.154,192.168.31.42,6,1316
1775493349.4813275,185.199.111.154,192.168.31.42,6,1316
1775493349.4813275,185.199.111.154,192.168.31.42,6,1316
1775493349.4813275,192.168.31.42,185.199.111.154,6,54
1775493349.4813275,192.168.31.42,185.199.111.154,6,54
1775493349.5055685,185.199.111.154,192.168.31.42,6,1316
1775493349.5025635,185.199.111.154,192.168.31.42,6,1316
1775493349.5135672,185.199.111.154,192.168.31.42,6,1316
1775493349.5145664,185.199.111.154,192.168.31.42,6,1316
1775493349.5175664,185.199.111.154,192.168.31.42,6,1316
1775493349.5215704,185.199.111.154,192.168.31.42,6,1316
1775493349.5265715,185.199.111.154,192.168.31.42,6,1316
1775493349.531567,185.199.111.154,192.168.31.42,6,1316
1775493349.531567,185.199.111.154,192.168.31.42,6,1316
1775493349.5355656,185.199.111.154,192.168.31.42,6,1316
1775493349.5355656,192.168.31.42,185.199.111.154,6,54
1775493349.541565,185.199.111.154,192.168.31.42,6,1316
1775493349.541565,185.199.111.154,192.168.31.42,6,1316
1775493349.5465672,185.199.111.154,192.168.31.42,6,1316
1775493349.547568,185.199.111.154,192.168.31.42,6,1316
1775493349.550567,185.199.111.154,192.168.31.42,6,1316
1775493349.552568,185.199.111.154,192.168.31.42,6,1316
1775493349.5575645,185.199.111.154,192.168.31.42,6,1316
1775493349.5575645,185.199.111.154,192.168.31.42,6,1316
1775493349.5586298,185.199.111.154,192.168.31.42,6,1316
1775493349.5586298,185.199.111.154,192.168.31.42,6,1316
1775493349.5586298,185.199.111.154,192.168.31.42,6,1316
1775493349.5586298,185.199.111.154,192.168.31.42,6,1316
1775493349.5586298,185.199.111.154,192.168.31.42,6,1316
1775493349.5586298,192.168.31.42,185.199.111.154,6,54
1775493349.5742548,185.199.111.154,192.168.31.42,6,1316
1775493349.5742548,185.199.111.154,192.168.31.42,6,1316
1775493349.5742548,185.199.111.154,192.168.31.42,6,54

1775493349.5742548,185.199.111.154,192.168.31.42,6,1316
1775493349.5938962,192.168.31.42,185.199.111.154,6,54
1775493349.5938962,185.199.111.154,192.168.31.42,6,54
1775493349.5938962,185.199.111.154,192.168.31.42,6,54

1775493349.5938962,185.199.111.154,192.168.31.42,6,54
1775493349.5938962,185.199.111.154,192.168.31.42,6,1316
1775493349.5938962,185.199.111.154,192.168.31.42,6,1316
1775493349.5938962,185.199.111.154,192.168.31.42,6,1316
1775493349.60954,185.199.111.154,192.168.31.42,6,1316
1775493349.60954,185.199.111.154,192.168.31.42,6,1316
1775493349.60954,185.199.111.154,192.168.31.42,6,1316
1775493349.60954,185.199.111.154,192.168.31.42,6,1316
1775493349.6251707,192.168.31.42,185.199.111.154,6,54
1775493349.6251707,185.199.111.154,192.168.31.42,6,1316
1775493349.6251707,185.199.111.154,192.168.31.42,6,1316
1775493349.6251707,185.199.111.154,192.168.31.42,6,1316
1775493349.6251707,192.168.31.42,185.199.111.154,6,54
1775493349.6251707,185.199.111.154,192.168.31.42,6,1316
1775493349.64079,185.199.111.154,192.168.31.42,6,1316
1775493349.64079,192.168.31.42,185.199.111.154,6,54
1775493349.64079,185.199.111.154,192.168.31.42,6,1316
1775493349.652809,185.199.111.154,192.168.31.42,6,1316
1775493349.652809,185.199.111.154,192.168.31.42,6,1316
1775493349.652809,185.199.111.154,192.168.31.42,6,1316
1775493349.652809,185.199.111.154,192.168.31.42,6,1316
1775493349.6684568,185.199.111.154,192.168.31.42,6,1316
1775493349.6684568,185.199.111.154,192.168.31.42,6,1316
1775493349.6684568,185.199.111.154,192.168.31.42,6,1316
1775493349.6840832,185.199.111.154,192.168.31.42,6,1316
1775493349.6840832,185.199.111.154,192.168.31.42,6,1316
1775493349.6997101,192.168.31.42,185.199.111.154,6,54
1775493349.6997101,185.199.111.154,192.168.31.42,6,1316
1775493349.6997101,185.199.111.154,192.168.31.42,6,1316
1775493349.6997101,185.199.111.154,192.168.31.42,6,54
1775493349.7153366,185.199.111.154,192.168.31.42,6,1316
1775493349.7309644,185.199.111.154,192.168.31.42,6,54
1775493349.7309644,192.168.31.42,185.199.111.154,6,54
1775493349.7309644,185.199.111.154,192.168.31.42,6,54
1775493349.7309644,192.168.31.42,185.199.111.154,6,137
1775493349.746589,185.199.111.154,192.168.31.42,6,54
1775493349.746589,192.168.31.42,185.199.111.154,6,131
1775493349.746589,192.168.31.42,185.199.111.154,6,137
1775493349.746589,185.199.111.154,192.168.31.42,6,1316
1775493349.746589,185.199.111.154,192.168.31.42,6,1316
1775493349.7622051,185.199.111.154,192.168.31.42,6,54
1775493349.7622051,185.199.111.154,192.168.31.42,6,1316
1775493349.7622051,185.199.111.154,192.168.31.42,6,1316
1775493349.7622051,185.199.111.154,192.168.31.42,6,1316
1775493349.7622051,185.199.111.154,192.168.31.42,6,1316
1775493349.7622051,185.199.111.154,192.168.31.42,6,1316
1775493349.7778306,192.168.31.42,185.199.111.154,6,54
1775493349.7778306,192.168.31.42,185.199.111.154,6,54
1775493349.7778306,185.199.111.154,192.168.31.42,6,1316
1775493349.7778306,192.168.31.42,185.199.111.154,6,131
1775493349.7934582,185.199.111.154,192.168.31.42,6,1316
1775493349.7934582,192.168.31.42,185.199.111.154,6,54
1775493349.7934582,185.199.111.154,192.168.31.42,6,1316
1775493349.7934582,185.199.111.154,192.168.31.42,6,1316
1775493349.809082,185.199.111.154,192.168.31.42,6,1316
1775493349.8715851,185.199.111.154,192.168.31.42,6,1316
1775493349.8715851,192.168.31.42,185.199.111.154,6,54
1775493349.8715851,185.199.111.154,192.168.31.42,6,1316
1775493349.8872054,185.199.111.154,192.168.31.42,6,1316
1775493349.8872054,185.199.111.154,192.168.31.42,6,1316
1775493349.8872054,185.199.111.154,192.168.31.42,6,1316
1775493349.9028313,185.199.111.154,192.168.31.42,6,54
1775493349.9028313,185.199.111.154,192.168.31.42,6,1316
1775493349.9028313,185.199.111.154,192.168.31.42,6,54
1775493349.9028313,185.199.111.154,192.168.31.42,6,1316
1775493349.9028313,192.168.31.42,185.199.111.154,6,54
1775493349.949711,185.199.111.154,192.168.31.42,6,1316
1775493349.949711,192.168.31.42,185.199.111.154,6,137
1775493349.949711,185.199.111.154,192.168.31.42,6,1316
1775493349.9653332,185.199.111.154,192.168.31.42,6,1316
1775493349.9653332,185.199.111.154,192.168.31.42,6,1316
1775493349.9653332,185.199.111.154,192.168.31.42,6,54
